GEOID,NAME,total_pop,pct_nh_white,pct_nh_black,pct_nh_native,pct_nh_asian,pct_hispanic,pct_in_pov,pct_high_school_or_higher,pct_bachelor_or_higher,per_capita_income,median_household_income,median_age,r95_to_r5,r85_to_r15,total_sales,prd,prd_lower_ci,prd_upper_ci,prb,prb_lower_ci,prb_upper_ci,r95rank,r85rank,prdrank,prbrank,density_bin
13141,"Hancock County, Georgia",8667,0.24056767,0.729318103,0,0.005422868,0.017999308,0.299618004,0.698017588,0.08704725,15454,29268,44.3,0.530327469,0.651065129,520,1.1762,1.1185,1.2339,-3.00E-04,-0.0417,0.0411,730,521,682,11.5,"0-50,000"
18173,"Warrick County, Indiana",61581,0.928013511,0.015719134,0.001753788,0.024666699,0.017700265,0.07690783,0.929906876,0.292280944,33528,66080,40.5,0.837062158,0.955488869,7500,1.0209,1.0171,1.0248,-2.00E-04,-0.007,0.0066,2118,2371,2310.5,9.5,"50,001-250,000"
48449,"Titus County, Texas",32664,0.462925545,0.09092579,0.002296106,0.00774553,0.420922116,0.192730215,0.739778643,0.158184667,21090,46980,34,0.779485543,0.871566626,1331,1.0366,1.0259,1.0474,-1.00E-04,-0.0179,0.0177,1861,1842,2004.5,5.5,"0-50,000"
37131,"Northampton County, North Carolina",20426,0.385586997,0.568980711,0.004895721,0.003133262,0.021198473,0.254011381,0.781030134,0.128103013,19126,33508,48.6,0.753666308,0.871433807,769,1.0543,1.0384,1.0702,-1.00E-04,-0.0173,0.0171,1727,1839,1682.5,5.5,"0-50,000"
12109,"St. Johns County, Florida",226578,0.835968188,0.050031336,0.002383285,0.025898366,0.063925006,0.090817717,0.94430356,0.42967346,39563,73640,43.1,0.846970569,0.90149701,41263,1.0327,1.0311,1.0344,-1.00E-04,-0.0027,0.0025,2169,2045,2088,5.5,"50,001-250,000"
21209,"Scott County, Kentucky",52322,0.871679217,0.047188563,0.001528994,0.00947976,0.043098505,0.115160005,0.899036904,0.281330074,30702,65598,36.2,0.941311612,0.931435739,3167,1.009,1.0073,1.0106,0,-0.0067,0.0068,2500,2246,2521,1.5,"50,001-250,000"
21093,"Hardin County, Kentucky",107699,0.762746172,0.113176538,0.002339855,0.020427302,0.055924382,0.141959787,0.902226525,0.235279882,26436,51923,36.1,1.0000006,1.000000554,3920,1,1,1,0,0,0,2575,2490,2581,1.5,"50,001-250,000"
53071,"Walla Walla County, Washington",59862,0.722812469,0.013982159,0.005178577,0.015001169,0.211001971,0.143866327,0.884630126,0.291273796,26651,52630,37.3,0.830854537,0.89122932,3384,1.0894,1.0735,1.1052,1.00E-04,-0.0103,0.0106,2099,1977,1254,5.5,"50,001-250,000"
31127,"Nemaha County, Nebraska",7041,0.943047863,0.014060503,0.006107087,0.007101264,0.025990626,0.115254758,0.938538933,0.279527559,28572,55536,38,0.593133198,0.701357303,669,1.167,1.1292,1.2047,1.00E-04,-0.0268,0.0271,950,734,731,5.5,"0-50,000"
36055,"Monroe County, New York",748680,0.709691724,0.144694663,0.001582786,0.036442806,0.083470909,0.148393956,0.902984329,0.370503661,31291,55272,38.6,0.948425618,0.962857508,88109,1.0083,1.0077,1.0088,1.00E-04,-0.001,0.0012,2516,2403,2534,5.5,"250,001-1,000,000"
17121,"Marion County, Illinois",38305,0.915232998,0.033859809,0.002036288,0.006709307,0.018770396,0.17832945,0.888888889,0.152231268,24112,44679,41.8,0.722094359,0.748589651,874,1.1042,1.0743,1.134,2.00E-04,-0.0248,0.0253,1569,969,1133,9.5,"0-50,000"
13075,"Cook County, Georgia",17190,0.649331006,0.271960442,0.003083188,0.005584642,0.058347877,0.241572372,0.787409976,0.148039477,17587,35539,37,0.62323063,0.761288717,866,1.2539,1.0568,1.4511,4.00E-04,-0.0275,0.0282,1071,1053,405,14.5,"0-50,000"
45029,"Colleton County, South Carolina",37581,0.562997259,0.380351774,0.006811953,3.46E-04,0.030760225,0.222705052,0.858349004,0.153547991,21059,34996,42.2,0.607477627,0.909240293,2674,1.0803,1.0622,1.0985,4.00E-04,-0.0158,0.0167,1003,2106,1338.5,14.5,"0-50,000"
31081,"Hamilton County, Nebraska",9149,0.951798011,0.007213903,0.00142092,6.56E-04,0.031697453,0.071659423,0.936474751,0.256674172,31989,61944,42.3,0.921923692,0.838965084,762,1.0424,1.0295,1.0552,4.00E-04,-0.0158,0.0167,2449,1571,1883.5,14.5,"0-50,000"
50003,"Bennington County, Vermont",36054,0.947467687,0.008015754,8.60E-04,0.003883064,0.017529262,0.128273234,0.910886076,0.342823759,31313,52251,46.6,0.836801102,0.740507486,1056,1.0385,1.0134,1.0636,4.00E-04,-0.0169,0.0178,2116,927,1965,14.5,"0-50,000"
13153,"Houston County, Georgia",150341,0.574706833,0.296885081,0.003132878,0.03017141,0.065817043,0.166910619,0.907182162,0.253706873,26305,55965,35.1,0.894616002,0.930463295,17932,1.0129,1.0123,1.0135,6.00E-04,-0.0026,0.0038,2373,2241,2466.5,23,"50,001-250,000"
13047,"Catoosa County, Georgia",65870,0.91402763,0.022574768,0.002003947,0.012934568,0.028616973,0.107997486,0.86646259,0.202613074,25643,54537,39.6,0.861063605,0.923123413,5903,1.0173,1.0159,1.0188,6.00E-04,-0.0067,0.0079,2230,2188,2377,23,"50,001-250,000"
31057,"Dundy County, Nebraska",2017,0.847793753,0.001487357,4.96E-04,0,0.146256817,0.105369807,0.856933236,0.211298606,26949,44653,43.6,0.72604209,0.931495768,278,1.0645,1.0388,1.0902,7.00E-04,-0.0358,0.0372,1585,2247,1544.5,28,"0-50,000"
27135,"Roseau County, Minnesota",15537,0.924052262,0.008560211,0.011585248,0.026195533,0.011649611,0.092421563,0.921510516,0.191873805,27935,56273,41.4,0.653795926,0.717914842,519,1.0803,1.0548,1.1057,7.00E-04,-0.0349,0.0363,1215,820,1338.5,28,"0-50,000"
27147,"Steele County, Minnesota",36612,0.87195455,0.031574347,0.001611493,0.009368513,0.074647657,0.099431109,0.92453524,0.245965271,29930,58882,39.3,0.717170332,0.902509446,4163,1.033,1.0303,1.0357,7.00E-04,-0.0135,0.0149,1539,2050,2080,28,"0-50,000"
31139,"Pierce County, Nebraska",7175,0.966968641,0.003484321,0.001393728,0.003623693,0.016027875,0.068467696,0.942616207,0.225010284,28766,55417,41.7,0.817130486,0.842006228,1099,1.0476,1.0334,1.0618,7.00E-04,-0.0157,0.017,2031,1600,1798,28,"0-50,000"
37119,"Mecklenburg County, North Carolina",1034290,0.478664591,0.307466958,0.002090323,0.054886927,0.128541318,0.133818314,0.898780023,0.440663851,35669,61695,34.9,0.677012435,0.801181324,175534,1.0905,1.0877,1.0933,0.0011,-6.00E-04,0.0028,1329,1304,1238.5,36.5,"Over 1,000,000"
21141,"Logan County, Kentucky",26847,0.887994934,0.062763065,0.001787909,0.001415428,0.02700488,0.174212078,0.823002567,0.147889247,21465,40982,40.7,0.629699528,0.738536208,1026,1.1839,1.1388,1.2291,0.0011,-0.0213,0.0234,1104,916,644.5,36.5,"0-50,000"
53065,"Stevens County, Washington",43858,0.868849469,0.004582972,0.043481235,0.006954261,0.035386931,0.156112607,0.894150149,0.186482059,24707,47272,46.4,0.811152086,0.850561712,4782,1.0374,1.0303,1.0446,0.0012,-0.0084,0.0107,2007,1673,1986.5,40.5,"0-50,000"
27011,"Big Stone County, Minnesota",5039,0.979559436,0.002976781,0,0,0.014090097,0.116928091,0.888616558,0.168028322,29035,48299,49,0.691381294,0.84707382,317,1.0352,0.9514,1.119,0.0012,-0.0405,0.0429,1395,1640,2036.5,40.5,"0-50,000"
1029,"Cleburne County, Alabama",14939,0.926568043,0.028382087,0.002878372,0.00542205,0.023830243,0.190917769,0.758159238,0.123519784,20873,37396,41.7,0.336491445,0.420758212,164,1.3234,1.1375,1.5093,0.0012,-0.1126,0.115,193,59,269,40.5,"0-50,000"
38021,"Dickey County, North Dakota",5041,0.935925412,0.01368776,0.01071216,0.004364213,0.033921841,0.062644039,0.889175998,0.27591157,30510,58357,43.6,0.547333981,0.797679937,236,1.1157,1.0621,1.1693,0.0012,-0.0579,0.0603,787,1278,1042,40.5,"0-50,000"
37017,"Bladen County, North Carolina",34130,0.542162321,0.344066803,0.023029593,5.86E-05,0.075476121,0.245313798,0.792207257,0.145393138,20839,32396,42.8,0.645304584,0.805263522,967,1.184,1.099,1.2689,0.0013,-0.0239,0.0266,1177,1333,643,44.5,"0-50,000"
19057,"Des Moines County, Iowa",39876,0.880253787,0.059960879,0.001630053,0.006319591,0.029290801,0.153014266,0.920473834,0.198093106,27168,47524,42.5,0.842837871,0.894523417,4361,1.0281,1.0237,1.0325,0.0013,-0.0066,0.0091,2144,1991,2172,44.5,"0-50,000"
6091,"Sierra County, California",2885,0.869670711,0.001386482,0.009705373,0,0.100519931,0.122813156,0.929096412,0.214007782,31750,44190,55,0.557326358,0.698390691,652,1.1964,1.0714,1.3213,0.0015,-0.0388,0.0417,819,720,583.5,53,"0-50,000"
40143,"Tulsa County, Oklahoma",637123,0.630328838,0.098475491,0.044074692,0.029830975,0.121419255,0.155234323,0.890498294,0.309455601,29797,52017,35.4,0.90730944,0.950005905,89227,1.0158,1.015,1.0166,0.0015,2.00E-04,0.0028,2408,2354,2403.5,53,"250,001-1,000,000"
47043,"Dickson County, Tennessee",51341,0.89900859,0.03928634,0.003408582,0.004109776,0.03309246,0.144760703,0.82949743,0.146773272,25211,47398,39.5,0.753071606,0.805790506,7529,1.0604,1.0455,1.0753,0.0016,-0.007,0.0101,1724,1337,1599.5,55.5,"50,001-250,000"
56029,"Park County, Wyoming",29276,0.906715398,0.005328597,0.005055335,0.005226124,0.057350731,0.069922735,0.950987033,0.322285659,32557,60828,44.2,0.806700966,0.880710574,1454,1.0303,1.0244,1.0362,0.0017,-0.0181,0.0215,1987,1908,2126,60.5,"0-50,000"
41019,"Douglas County, Oregon",107576,0.88406336,0.004183089,0.009583922,0.00912843,0.054835651,0.170308392,0.894244149,0.169500316,25002,44023,47,0.715909534,0.824087462,12726,1.0475,1.0401,1.055,0.0017,-0.0057,0.0091,1530,1464,1800,60.5,"50,001-250,000"
47147,"Robertson County, Tennessee",68575,0.839795844,0.071425447,0.004053956,0.005147649,0.064177907,0.113328402,0.867230599,0.181121952,26441,57424,38.7,0.833180132,0.857608829,10922,1.0307,1.0298,1.0316,0.0017,-0.0043,0.0078,2106,1736,2116,60.5,"50,001-250,000"
19055,"Delaware County, Iowa",17326,0.969929586,0.002770403,5.77E-04,0.003116703,0.013909731,0.092222744,0.91392019,0.169448445,30768,60534,43.4,0.815453823,0.863004275,1652,1.2205,1.1508,1.2902,0.0017,-0.0123,0.0157,2027,1768,496,60.5,"0-50,000"
21227,"Warren County, Kentucky",123824,0.796186523,0.092300362,0.003650342,0.033369944,0.051015958,0.180083744,0.881582636,0.303912539,25840,49508,32.7,0.967390477,0.964924353,4865,1.0049,1.0039,1.0059,0.0017,-0.0032,0.0066,2541,2408,2558,60.5,"50,001-250,000"
17133,"Monroe County, Illinois",33739,0.965499867,0.00417914,5.04E-04,0.006846676,0.015056759,0.053272314,0.952098598,0.30600144,37043,74410,42.3,0.880905743,0.946436444,3516,1.0142,1.0093,1.019,0.0017,-0.0065,0.0099,2324,2333,2436.5,60.5,"0-50,000"
16011,"Bingham County, Idaho",45369,0.740064802,0.002909476,0.048865966,0.009411713,0.178998876,0.131455922,0.868407484,0.192692988,20720,51307,33.3,0.774972268,0.899258085,1974,1.0288,1.0206,1.0369,0.0017,-0.0159,0.0194,1831,2028,2157.5,60.5,"0-50,000"
42041,"Cumberland County, Pennsylvania",245801,0.868743414,0.035215479,8.54E-04,0.039540116,0.035386349,0.078009786,0.918639295,0.347291676,34246,65544,40.5,0.865750115,0.934851761,22964,1.0133,1.012,1.0146,0.0018,-0.002,0.0056,2250,2277,2453.5,65.5,"50,001-250,000"
51027,"Buchanan County, Virginia",22611,0.953650878,0.028083676,0.005041794,0.00473221,0.002697802,0.264884119,0.715641766,0.107776664,19241,30828,46.3,0.633566891,0.824319262,163,1.096,1.0455,1.1465,0.0018,-0.0842,0.0879,1122,1465,1198,65.5,"0-50,000"
42029,"Chester County, Pennsylvania",514652,0.802316905,0.056875325,8.08E-04,0.048646464,0.072406208,0.06864269,0.9294822,0.509986018,46256,92417,40.3,0.873084188,0.936278892,58660,1.0197,1.0182,1.0212,0.0019,-3.00E-04,0.0042,2285,2283,2331,69.5,"250,001-1,000,000"
27157,"Wabasha County, Minnesota",21490,0.948627268,0.003583062,4.65E-04,0.003629595,0.028524895,0.060732738,0.923519414,0.216498889,32307,61973,45,0.709735416,0.820045739,2818,1.067,1.0446,1.0894,0.0019,-0.0132,0.0169,1499,1429,1502.5,69.5,"0-50,000"
26143,"Roscommon County, Michigan",23934,0.953455336,0.002799365,0.008732347,0.001838389,0.016336592,0.197984161,0.886581638,0.141825656,22333,37834,55.3,0.705304076,0.775330145,5433,1.0792,1.0683,1.09,0.0019,-0.0089,0.0127,1471,1142,1356,69.5,"0-50,000"
13139,"Hall County, Georgia",192865,0.615570477,0.072848884,0.001685117,0.017131154,0.278142742,0.160636379,0.781923894,0.235029472,26283,55622,36,0.524589171,0.744460139,26211,1.2459,1.2256,1.2663,0.002,-0.0036,0.0075,709,951,422.5,74.5,"50,001-250,000"
47029,"Cocke County, Tennessee",35262,0.93568147,0.015994555,0.004338948,0,0.022006693,0.249884952,0.789780792,0.113941019,20189,32027,44.7,0.546841651,0.640965517,4177,1.1447,1.129,1.1604,0.0021,-0.0141,0.0182,785,481,847,79,"0-50,000"
41007,"Clatsop County, Oregon",38021,0.860314037,0.007416954,0.003471766,0.009363247,0.083085663,0.121812728,0.914844691,0.244515823,28115,49828,44.1,0.632532392,0.81383021,7023,1.1878,1.1398,1.2358,0.0022,-0.0081,0.0124,1116,1381,626.5,83,"0-50,000"
22057,"Lafourche Parish, Louisiana",98112,0.768754077,0.130463144,0.024105104,0.00804183,0.043633806,0.16012853,0.761359832,0.1629181,26331,52705,37.1,0.783383913,0.903088185,3887,1.0363,1.029,1.0437,0.0022,-0.008,0.0124,1884,2054,2010,83,"50,001-250,000"
48459,"Upshur County, Texas",40506,0.80738656,0.089147287,0.007356935,0.002246581,0.080555967,0.138375041,0.834910812,0.16880233,24088,48796,40.7,0.789564898,0.890934064,2422,1.0408,1.036,1.0456,0.0023,-0.0112,0.0157,1909,1974,1915.5,86,"0-50,000"
19011,"Benton County, Iowa",25646,0.966427513,0.006784684,0.00128675,0.003470327,0.014037277,0.086583866,0.928490028,0.22005698,32356,64061,42.1,0.87510846,0.947661169,2123,1.0191,1.0166,1.0215,0.0023,-0.0073,0.0119,2296,2340,2344.5,86,"0-50,000"
16069,"Nez Perce County, Idaho",40014,0.872369671,0.003548758,0.053956115,0.00877193,0.037137002,0.143762723,0.919904837,0.226587845,26799,51804,41.3,0.81309001,0.854061358,3100,1.0246,1.0206,1.0286,0.0024,-0.0113,0.0162,2014,1698,2248.5,91,"0-50,000"
31003,"Antelope County, Nebraska",6406,0.953481111,0.002497658,0.003122073,0.003590384,0.031845145,0.115457713,0.908258929,0.186383929,28091,46949,45.9,0.737586587,0.839976227,680,1.0894,1.0688,1.11,0.0024,-0.0217,0.0265,1647,1579,1254,91,"0-50,000"
37097,"Iredell County, North Carolina",169798,0.764449522,0.122563281,0.002396966,0.023151038,0.073593329,0.126732332,0.88743331,0.269388743,30393,55957,40.4,0.609898023,0.846461226,28665,1.1786,1.1699,1.1873,0.0024,-0.0016,0.0064,1011,1634,671.5,91,"50,001-250,000"
48071,"Chambers County, Texas",39283,0.68019245,0.080289184,0.001069165,0.01288089,0.213731131,0.128943794,0.8582693,0.205254053,31412,74368,35.4,0.844817006,0.852091709,3424,1.0258,1.0218,1.0297,0.0024,-0.0081,0.0129,2154,1683,2229.5,91,"0-50,000"
29167,"Polk County, Missouri",31347,0.939196733,0.006284493,0.010144511,7.34E-04,0.023160111,0.14401738,0.876344893,0.202972527,21357,44805,37.5,0.561091641,0.803796416,1857,1.1379,1.0812,1.1947,0.0025,-0.0191,0.0241,832,1326,893,97.5,"0-50,000"
48485,"Wichita County, Texas",131778,0.661278817,0.098787354,0.005865926,0.020246172,0.185334426,0.189303701,0.861589593,0.22378672,23263,45776,34.2,0.901017327,0.947679086,12963,1.0229,1.0198,1.0259,0.0025,-0.0012,0.0063,2385,2341,2278.5,97.5,"50,001-250,000"
13167,"Johnson County, Georgia",9800,0.626428571,0.337653061,0,0.001734694,0.023265306,0.214692243,0.755810617,0.095839311,19706,36423,41.6,0.814138259,0.832871032,190,1.0564,1.0409,1.0719,0.0025,-0.0489,0.0539,2020,1523,1649.5,97.5,"0-50,000"
16035,"Clearwater County, Idaho",8533,0.9097621,0.002226649,0.02086019,0.005390836,0.03890777,0.139084273,0.893527557,0.173899985,22169,41122,50.3,0.715035675,0.782321377,132,1.0771,1.0432,1.1111,0.0026,-0.0817,0.0869,1527,1189,1384,104,"0-50,000"
27045,"Fillmore County, Minnesota",20825,0.967587035,0.004753902,9.60E-04,0.00484994,0.014309724,0.113092031,0.912103244,0.207185211,28441,57093,42.5,0.604781139,0.879240963,1933,1.1116,1.0915,1.1316,0.0026,-0.0172,0.0224,993,1898,1076,104,"0-50,000"
13127,"Glynn County, Georgia",83467,0.637617262,0.256556483,0.004241197,0.012891322,0.067176249,0.192124047,0.880754337,0.28956188,29209,47546,40.8,0.873822522,0.933052179,6251,1.0428,1.033,1.0527,0.0026,-0.0027,0.0079,2288,2266,1878.5,104,"50,001-250,000"
21125,"Laurel County, Kentucky",59901,0.959282817,0.007061652,0.005091735,0.005442313,0.01514165,0.24568161,0.788744082,0.130058086,20446,37235,39.6,0.910307254,0.784351162,3112,1.0638,1.0537,1.0739,0.0026,-0.0066,0.0117,2416,1206,1556,104,"50,001-250,000"
48231,"Hunt County, Texas",90322,0.728582184,0.077987644,0.007927194,0.011912934,0.153196342,0.187739245,0.8448772,0.190791675,23942,49319,37.9,0.517843702,0.76725267,8943,1.2409,1.2202,1.2615,0.0027,-0.0068,0.0123,682,1093,430,109,"50,001-250,000"
27053,"Hennepin County, Minnesota",1224763,0.695262675,0.125453659,0.005312865,0.069598771,0.06863287,0.115209294,0.930043163,0.481797525,41794,71154,36.3,0.761055125,0.881468413,166606,1.0361,1.0345,1.0376,0.0029,0.0012,0.0046,1763,1912,2015,114.5,"Over 1,000,000"
48121,"Denton County, Texas",781321,0.608523257,0.090610645,0.002929654,0.077801569,0.191068716,0.084002063,0.920240174,0.433610204,37928,80290,34.9,0.842980632,0.859617113,108791,1.0272,1.026,1.0284,0.0029,0.0011,0.0048,2146,1748,2192,114.5,"250,001-1,000,000"
1133,"Winston County, Alabama",23968,0.941088117,0.005173565,0.002711949,0.002920561,0.029914887,0.186798708,0.772297885,0.129237902,20580,35362,44.6,0.55469122,0.69278885,1129,1.1436,1.132,1.1553,0.003,-0.029,0.035,808,691,850,117,"0-50,000"
47059,"Greene County, Tennessee",68520,0.933201985,0.021701693,0.00262697,0.003677758,0.027086982,0.172085455,0.828359879,0.149671488,21960,38266,44.3,0.614188701,0.721506983,9201,1.1543,1.1508,1.1578,0.0033,-0.0061,0.0127,1032,843,796,120.5,"50,001-250,000"
4027,"Yuma County, Arizona",204281,0.318203847,0.01787244,0.009242171,0.011489076,0.628864163,0.197161471,0.716404223,0.143396848,20600,43253,34.1,0.843296926,0.921090165,23178,1.024,1.0224,1.0256,0.0034,-4.00E-04,0.0073,2148,2178,2259,124,"50,001-250,000"
51195,"Wise County, Virginia",39539,0.917043931,0.05265687,0.001138117,0.004501884,0.012190495,0.199259868,0.755543537,0.139354606,21694,38255,40.3,0.625047,0.537332322,1980,1.448,1.3522,1.5438,0.0034,-0.0163,0.0232,1080,207,135,124,"0-50,000"
37121,"Mitchell County, North Carolina",15155,0.927152755,0.003035302,0.006004619,0.002111514,0.049950511,0.153956051,0.826684516,0.180901383,22302,42534,47.1,0.656429892,0.829934363,907,1.0736,1.0521,1.0952,0.0034,-0.0237,0.0305,1228,1500,1431.5,124,"0-50,000"
21207,"Russell County, Kentucky",17731,0.939992104,0.005132254,0.001522757,0.004681067,0.035812983,0.252861067,0.759505856,0.134365474,18857,34660,43.4,0.828671305,0.718684775,750,1.054,1.0375,1.0706,0.0034,-0.0236,0.0303,2091,826,1689,124,"0-50,000"
6077,"San Joaquin County, California",724153,0.331656432,0.066525997,0.002303381,0.147506121,0.408209315,0.170723777,0.784432758,0.180773505,24694,57813,33.9,0.688239145,0.764003308,93040,1.0694,1.0682,1.0706,0.0035,7.00E-04,0.0062,1378,1072,1478,128,"250,001-1,000,000"
55113,"Sawyer County, Wisconsin",16384,0.769165039,0.006652832,0.172363281,0.004821777,0.024719238,0.177349488,0.913791677,0.220484818,29712,43565,49.7,0.829682747,0.896284302,2850,1.0554,1.0379,1.0728,0.0036,-0.0056,0.0128,2097,2006,1668.5,132.5,"0-50,000"
27105,"Nobles County, Minnesota",21854,0.608218175,0.043378786,0.004575821,0.062642994,0.268280406,0.157698231,0.763447783,0.144778255,24935,53267,36,0.820332241,0.827322607,1819,1.0409,1.0284,1.0533,0.0036,-0.013,0.0202,2049,1487,1912.5,132.5,"0-50,000"
40097,"Mayes County, Oklahoma",40929,0.654059469,0.004984241,0.143467957,0.004275697,0.033326004,0.192050511,0.861051948,0.153857261,22575,45302,40.3,0.618431911,0.826280668,4873,1.1472,1.117,1.1774,0.0036,-0.0085,0.0156,1053,1479,836.5,132.5,"0-50,000"
27163,"Washington County, Minnesota",250979,0.837185581,0.04067671,0.003326972,0.053550297,0.039234358,0.04956247,0.961250632,0.423074866,41591,89598,39.2,0.788902415,0.906010607,34516,1.025,1.023,1.0271,0.0037,-2.00E-04,0.0076,1906,2075,2241.5,138.5,"250,001-1,000,000"
48037,"Bowie County, Texas",93635,0.644641427,0.238917072,0.008458376,0.009526352,0.074032146,0.178794415,0.874329308,0.192447096,24761,46283,38.2,0.88228064,0.913762382,2234,1.0282,1.0186,1.0377,0.0037,-0.0064,0.0137,2329,2134,2169,138.5,"50,001-250,000"
37073,"Gates County, North Carolina",11601,0.625290923,0.329281958,0.009223343,0.004309973,0.007068356,0.123938291,0.860094237,0.157182554,24335,52481,45,0.603373814,0.684699993,615,1.1298,1.0556,1.2039,0.0037,-0.0463,0.0536,984,650,938,138.5,"0-50,000"
55107,"Rusk County, Wisconsin",14211,0.951586799,0.010273732,0.003166561,0.00105552,0.017732742,0.152013206,0.870471367,0.147740553,23574,41930,48.6,0.693826053,0.703667709,1684,1.1198,1.0678,1.1717,0.0038,-0.0157,0.0232,1410,746,1011.5,145,"0-50,000"
31141,"Platte County, Nebraska",32875,0.799787072,0.004380228,0.003254753,0.006235741,0.175939163,0.085887483,0.887605385,0.215007686,28187,58679,38.3,0.940220483,0.975235213,3652,1.0273,1.0179,1.0367,0.0038,-0.0023,0.0098,2495,2446,2189.5,145,"0-50,000"
8097,"Pitkin County, Colorado",17747,0.857158956,0.012058376,0.001859469,0.013636108,0.098157435,0.070901872,0.952942043,0.612342588,65800,67755,43.3,0.907543276,0.931496947,4180,1.0191,1.013,1.0252,0.0038,-0.0019,0.0095,2411,2248,2344.5,145,"0-50,000"
29127,"Marion County, Missouri",28703,0.902031147,0.048636031,0.001707139,0.007246629,0.016200397,0.183956552,0.883460981,0.208704202,22662,44098,39.2,0.645382968,0.927166148,686,1.1544,1.0563,1.2524,0.0038,-0.0261,0.0337,1178,2223,795,145,"0-50,000"
